PEPEES,20140618,0.55,0.56,0.54,0.56,28226
PGE,20140618,22.20,22.85,22.06,22.11,3331675
PGNIG,20140618,5.19,5.19,5.08,5.11,3080239
PGODLEW,20140618,4.64,4.64,4.46,4.64,1005
PHN,20140618,28.49,28.49,28.15,28.21,19353
PKNORLEN,20140618,41.28,41.75,41.22,41.60,593603
PKOBP,20140618,40.10,40.18,39.53,39.60,4936468
PKOGS,20140618,98.86,98.86,98.00,98.00,590
PKPCARGO,20140618,79.80,79.80,78.01,79.35,252180
PLASTBOX,20140618,2.39,2.46,2.30,2.45,9322
PLAZACNTR,20140618,0.58,0.59,0.57,0.57,87411
POLICE,20140618,23.40,24.50,23.40,23.55,5631
POLMED,20140618,2.29,2.29,2.25,2.25,36
POLNA,20140618,24.30,24.98,24.30,24.98,272
POLNORD,20140618,9.15,9.25,9.05,9.20,105670
POZBUD,20140618,5.28,5.28,5.27,5.28,2380
PRAGMAFA,20140618,15.66,15.66,15.65,15.65,23
PRAGMAINK,20140618,17.68,18.01,17.60,18.00,2984
PRESCO,20140618,4.62,4.62,4.45,4.61,110
PRIMAMODA,20140618,1.58,1.69,1.58,1.69,7000
PROCAD,20140618,1.13,1.17,1.12,1.16,790
PROCHEM,20140618,23.67,23.99,23.50,23.50,585
PROJPRZEM,20140618,7.99,8.00,7.99,8.00,375
PROTEKTOR,20140618,3.46,3.68,3.46,3.54,54916
PROVIDENT,20140618,30.50,30.50,30.50,30.50,20
PTI,20140618,17.37,17.37,17.37,17.37,2326
PULAWY,20140618,147.85,148.75,147.20,147.20,218
PZU,20140618,453.55,455.85,453.00,454.00,185864
QUERCUS,20140618,6.71,6.86,6.52,6.79,50038
QUMAK,20140618,13.58,13.58,13.46,13.46,1332
RADPOL,20140618,10.79,10.79,10.39,10.50,6634
RAFAKO,20140618,4.42,4.47,4.39,4.39,53237
RAINBOW,20140618,16.15,16.40,16.10,16.40,2820
RANKPROGR,20140618,5.51,5.68,5.46,5.68,22057
RAWLPLUG,20140618,10.93,10.93,10.90,10.90,2001
RCDACAOPEN,20140618,42.09,42.09,42.09,42.09,41
RCDGRAOPEN,20140618,14.88,14.88,14.88,14.88,225
RCKGH11214,20140618,1049.50,1052.70,1049.50,1052.70,150
RCNIKAOPEN,20140618,44.03,44.03,44.03,44.03,60
RCSDAXOPEN,20140618,144.46,144.46,144.46,144.46,4
RCSUGAOPEN,20140618,4.76,4.76,4.76,4.76,1000
REDAN,20140618,1.97,1.97,1.90,1.90,63488
REDWOOD,20140618,0.73,0.73,0.71,0.73,10310
REINHOLD,20140618,0.58,0.62,0.58,0.62,63538
RELPOL,20140618,7.23,7.39,7.23,7.39,5
REMAK,20140618,9.00,9.00,9.00,9.00,66
RESBUD,20140618,7.60,7.71,7.40,7.50,2808
ROBYG,20140618,2.34,2.36,2.32,2.33,16590
RONSON,20140618,1.47,1.48,1.47,1.48,5455
ROPCZYCE,20140618,25.90,26.00,25.90,25.90,345
ROVESE,20140618,1.44,1.45,1.41,1.42,149968
SANOK,20140618,40.98,41.68,40.83,41.20,88
SCOPAK,20140618,0.87,0.88,0.79,0.79,21460
SECOGROUP,20140618,28.00,28.92,27.40,27.60,3431
SEKO,20140618,8.15,8.26,8.10,8.10,277
SELENAFM,20140618,20.70,21.75,20.70,21.75,1307
SERINUS,20140618,8.24,8.37,8.20,8.36,55849
SFINKS,20140618,1.66,1.66,1.60,1.64,45984
SILVANO,20140618,8.00,8.00,8.00,8.00,39000
SIMPLE,20140618,9.60,9.60,9.51,9.51,475
SKOK,20140618,2.37,2.37,2.37,2.37,49
SKOTAN,20140618,1.74,1.75,1.68,1.71,20957
SKYLINE,20140618,1.14,1.14,1.09,1.14,23
SMT,20140618,19.60,19.60,18.50,18.55,3128
SNIEZKA,20140618,37.00,37.00,35.00,35.81,9122
SOBIESKI,20140618,37.48,37.48,37.39,37.39,17
SOLAR,20140618,2.84,2.84,2.71,2.81,3043
SONEL,20140618,7.65,7.90,7.65,7.90,1430
SRNFIZ,20140618,620.00,620.00,620.00,620.00,8
STALEXP,20140618,2.65,2.65,2.61,2.65,61763
STALPROD,20140618,212.95,212.95,204.00,209.00,418
STALPROFI,20140618,16.60,16.80,16.50,16.80,4145
STAPORKOW,20140618,17.50,18.00,17.10,17.89,2029
SWISSMED,20140618,0.47,0.48,0.47,0.48,25000
SYGNITY,20140618,16.31,16.37,16.28,16.36,679
SYNTHOS,20140618,4.52,4.56,4.49,4.54,1302501
TALANX,20140618,108.00,108.00,108.00,108.00,10
TALEX,20140618,16.35,16.35,15.95,15.95,588
TARCZYNSKI,20140618,11.30,11.35,10.81,11.20,2899
TATRY,20140618,84.00,84.00,84.00,84.00,14
TAURONPE,20140618,5.40,5.59,5.40,5.59,3213849
TELL,20140618,10.57,10.89,10.57,10.89,1050
TESGAS,20140618,4.85,4.85,4.85,4.85,3015
TFONE,20140618,5.34,5.39,5.12,5.20,19496
TIM,20140618,6.93,6.93,6.93,6.93,5
TOYA,20140618,5.00,5.00,5.00,5.00,100
TRAKCJA,20140618,1.09,1.11,1.08,1.09,4439053
TRANSPOL,20140618,5.30,5.50,5.30,5.50,1101
TRITON,20140618,0.75,0.75,0.75,0.75,10
TVN,20140618,15.81,16.03,15.51,15.51,305009
UNIBEP,20140618,7.55,7.71,7.51,7.65,20298
UNICREDIT,20140618,27.96,27.96,27.47,27.84,117041
UNIMA,20140618,2.73,2.75,2.60,2.75,9310
URSUS,20140618,2.34,2.34,2.32,2.32,4658
VANTAGE,20140618,3.19,3.19,3.09,3.10,7673
VARIANT,20140618,2.18,2.18,2.18,2.18,70
VINDEXUS,20140618,5.70,5.79,5.60,5.76,8517
VISTAL,20140618,15.50,15.50,15.35,15.50,3159
VISTULA,20140618,1.78,1.78,1.75,1.76,246655
VOTUM,20140618,7.30,7.40,7.30,7.40,1114
VOXEL,20140618,11.11,11.11,11.08,11.08,286
WADEX,20140618,7.90,8.56,7.90,8.35,103
WANDALEX,20140618,3.40,3.59,3.33,3.35,19914
WARIMPEX,20140618,5.66,5.95,5.66,5.95,152
WASKO,20140618,2.05,2.08,2.04,2.06,10081
WAWEL,20140618,997.35,1017.60,997.00,1014.70,2098
WESTAISIC,20140618,0.46,0.48,0.45,0.47,17019
WIELTON,20140618,5.39,5.59,5.39,5.52,21081
WILBO,20140618,0.72,0.79,0.72,0.79,1415
WINVEST,20140618,8.60,8.70,8.60,8.70,537
WOJAS,20140618,8.30,8.55,8.30,8.55,5914
WORKSERV,20140618,14.99,14.99,14.70,14.70,2946
ZAMET,20140618,4.54,4.54,4.44,4.50,1382
ZASTAL,20140618,1.53,1.54,1.51,1.53,34356
ZEPAK,20140618,25.91,26.70,25.91,26.60,21142
ZETKAMA,20140618,73.90,74.00,73.49,74.00,656
ZPUE,20140618,360.00,360.00,360.00,360.00,3
ZUE,20140618,9.00,9.00,9.00,9.00,2
INVESTORMS,20140618,3453.79,3453.79,3452.29,3452.29,119907.386
MIS80,20140618,13037.27,13037.27,12987.23,12987.23,13628.761
MWIG40,20140618,3509.33,3515.38,3500.51,3504.64,153029.777
NCINDEX30,20140618,1283.76,1286.32,1265.25,1273.70,441.974
RESPECT,20140618,2778.77,2789.43,2775.42,2777.74,507192.191
WIG,20140618,53043.01,53127.28,52903.18,52937.45,996336.400
WIG-BANKI,20140618,8400.38,8400.38,8368.60,8368.60,366085.800
WIG-BUDOW,20140618,2134.29,2134.29,2122.57,2122.57,10321.875
WIG-CEE,20140618,722.92,722.92,722.92,722.92,2918.974
WIG-CHEMIA,20140618,12460.04,12460.04,12423.24,12453.08,10315.659
WIG-DEWEL,20140618,1552.35,1552.35,1549.91,1550.58,6176.268
WIG-ENERG,20140618,4516.04,4518.61,4478.13,4478.13,162984.831
WIG-INFO,20140618,1271.19,1276.33,1271.19,1276.33,7592.486
WIG-MEDIA,20140618,3749.22,3749.22,3721.57,3721.57,12577.610
WIG-PALIWA,20140618,3289.71,3297.73,3289.71,3293.39,43294.619
WIG-POLAND,20140618,54342.70,54349.53,54228.23,54228.23,989240.070
WIG-SPOZYW,20140618,2726.33,2753.34,2726.33,2753.34,4350.291
WIG-SUROWC,20140618,4166.42,4191.36,4166.42,4191.36,157466.582
WIG-TELKOM,20140618,1046.31,1048.28,1046.31,1048.28,63477.943
WIG-UKRAIN,20140618,359.91,366.67,359.91,366.67,2057.710
WIG20,20140618,2469.79,2474.16,2461.51,2462.36,809523.760
WIG20LEV,20140618,948.05,951.40,941.70,942.36,809523.760
WIG20SHORT,20140618,3131.60,3142.15,3126.04,3141.07,809523.760
WIG20TR,20140618,3818.71,3822.38,3809.35,3809.35,809523.760
WIG250,20140618,1258.82,1261.27,1254.73,1259.07,17844.300
WIG30,20140618,2642.06,2647.25,2634.53,2634.63,854979.809
WIG30LEV,20140618,1093.31,1097.59,1087.09,1087.17,854979.809
WIG30SHORT,20140618,4860.77,4874.68,4851.18,4874.49,854979.809
WIG30TR,20140618,4054.56,4055.27,4041.77,4041.77,854979.809
WIG50,20140618,3154.13,3157.93,3146.27,3157.85,113701.103
WIGDIV,20140618,1164.63,1166.76,1162.59,1165.70,490588.268
